facility_id,report_year,report_month,numerator,denominator,readmission_rate_pct,performance_status,kpi_name,facility_name,region
NH-041,2025,8,11,45,24.44,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2025,9,10,46,21.74,WARNING,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2025,10,8,44,18.18,WARNING,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2025,11,15,44,34.09,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2025,12,16,45,35.56,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2026,1,10,45,22.22,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2026,2,10,45,22.22,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2026,3,8,46,17.39,ON TARGET,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2026,4,11,45,24.44,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-042,2025,4,10,51,19.61,WARNING,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,5,10,53,18.87,WARNING,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,6,6,54,11.11,ON TARGET,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,7,7,52,13.46,ON TARGET,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,8,14,50,28.0,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,9,12,53,22.64,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,10,9,54,16.67,ON TARGET,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,11,4,53,7.55,ON TARGET,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,12,10,51,19.61,WARNING,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2026,1,14,53,26.42,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2026,2,11,53,20.75,WARNING,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2026,3,16,53,30.19,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2026,4,10,52,19.23,WARNING,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-043,2025,4,6,34,17.65,ON TARGET,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,5,9,34,26.47,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,6,7,32,21.88,WARNING,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,7,10,33,30.3,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,8,6,34,17.65,ON TARGET,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,9,18,34,52.94,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,10,13,34,38.24,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,11,1,33,3.03,ON TARGET,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,12,3,34,8.82,ON TARGET,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2026,1,6,33,18.18,WARNING,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2026,2,8,33,24.24,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2026,3,8,32,25.0,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2026,4,6,33,18.18,WARNING,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-044,2025,4,17,57,29.82,ALERT,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,5,12,58,20.69,WARNING,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,6,17,57,29.82,ALERT,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,7,15,58,25.86,ALERT,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,8,14,57,24.56,ALERT,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,9,14,57,24.56,ALERT,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,10,18,57,31.58,ALERT,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,11,17,58,29.31,ALERT,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,12,14,57,24.56,ALERT,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2026,1,13,59,22.03,ALERT,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2026,2,12,57,21.05,WARNING,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2026,3,14,57,24.56,ALERT,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2026,4,21,58,36.21,ALERT,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-045,2025,4,9,46,19.57,WARNING,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,5,11,46,23.91,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,6,12,46,26.09,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,7,13,46,28.26,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,8,12,47,25.53,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,9,16,44,36.36,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,10,13,47,27.66,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,11,15,46,32.61,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,12,12,47,25.53,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2026,1,10,46,21.74,WARNING,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2026,2,10,46,21.74,WARNING,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2026,3,9,47,19.15,WARNING,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2026,4,11,47,23.4,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-046,2025,4,12,50,24.0,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,5,14,50,28.0,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,6,6,51,11.76,ON TARGET,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,7,7,51,13.73,ON TARGET,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,8,6,52,11.54,ON TARGET,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,9,15,52,28.85,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,10,10,52,19.23,WARNING,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,11,12,51,23.53,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,12,11,50,22.0,WARNING,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2026,1,11,51,21.57,WARNING,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2026,2,15,51,29.41,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2026,3,12,52,23.08,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2026,4,12,50,24.0,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-047,2025,4,6,21,28.57,ALERT,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,5,4,22,18.18,WARNING,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,6,4,22,18.18,WARNING,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,7,2,21,9.52,ON TARGET,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,8,7,22,31.82,ALERT,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,9,4,21,19.05,WARNING,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,10,4,22,18.18,WARNING,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,11,0,22,0.0,ON TARGET,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,12,3,21,14.29,ON TARGET,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2026,1,0,22,0.0,ON TARGET,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2026,2,4,22,18.18,WARNING,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2026,3,5,21,23.81,ALERT,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2026,4,2,21,9.52,ON TARGET,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-048,2025,4,8,44,18.18,WARNING,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,5,6,45,13.33,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,6,9,47,19.15,WARNING,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,7,8,46,17.39,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,8,8,47,17.02,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,9,7,46,15.22,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,10,8,47,17.02,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,11,7,47,14.89,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,12,5,46,10.87,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2026,1,8,44,18.18,WARNING,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2026,2,3,46,6.52,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2026,3,5,47,10.64,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2026,4,5,46,10.87,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-049,2025,4,5,50,10.0,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,5,3,46,6.52,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,6,6,48,12.5,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,7,7,50,14.0,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,8,5,47,10.64,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,9,6,50,12.0,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,10,5,49,10.2,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,11,8,48,16.67,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,12,5,50,10.0,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2026,1,8,49,16.33,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2026,2,5,49,10.2,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2026,3,4,49,8.16,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2026,4,5,50,10.0,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-050,2025,4,11,50,22.0,WARNING,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,5,12,51,23.53,ALERT,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,6,6,50,12.0,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,7,9,49,18.37,WARNING,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,8,7,49,14.29,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,9,14,50,28.0,ALERT,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,10,12,51,23.53,ALERT,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,11,10,49,20.41,WARNING,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,12,11,52,21.15,WARNING,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2026,1,10,51,19.61,WARNING,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2026,2,11,50,22.0,WARNING,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2026,3,12,50,24.0,ALERT,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2026,4,5,51,9.8,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
