facility_id,report_year,report_month,numerator,denominator,readmission_rate_pct,performance_status,kpi_name,facility_name,region
NH-041,2025,9,14,42,33.33,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2025,10,14,42,33.33,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2025,11,15,41,36.59,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2025,12,12,42,28.57,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2026,1,14,43,32.56,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2026,2,16,43,37.21,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2026,3,12,43,27.91,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2026,4,11,43,25.58,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-042,2025,4,6,16,37.5,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,5,1,16,6.25,ON TARGET,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,6,3,16,18.75,WARNING,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,7,4,15,26.67,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,8,4,15,26.67,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,9,2,16,12.5,ON TARGET,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,10,2,16,12.5,ON TARGET,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,11,4,16,25.0,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2025,12,4,15,26.67,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2026,1,5,16,31.25,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2026,2,8,15,53.33,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2026,3,6,14,42.86,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-042,2026,4,5,14,35.71,ALERT,30-Day Readmission Rate,Plattsburgh Care Center 7,North Country
NH-043,2025,4,9,47,19.15,WARNING,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,5,14,47,29.79,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,6,13,48,27.08,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,7,17,49,34.69,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,8,16,45,35.56,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,9,14,48,29.17,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,10,9,46,19.57,WARNING,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,11,7,47,14.89,ON TARGET,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2025,12,11,46,23.91,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2026,1,10,49,20.41,WARNING,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2026,2,9,47,19.15,WARNING,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2026,3,15,48,31.25,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-043,2026,4,14,47,29.79,ALERT,30-Day Readmission Rate,Lockport Care Center 8,Western NY
NH-044,2025,4,3,27,11.11,ON TARGET,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,5,4,27,14.81,ON TARGET,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,6,5,26,19.23,WARNING,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,7,3,26,11.54,ON TARGET,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,8,3,27,11.11,ON TARGET,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,9,3,26,11.54,ON TARGET,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,10,2,27,7.41,ON TARGET,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,11,4,25,16.0,ON TARGET,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2025,12,4,26,15.38,ON TARGET,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2026,1,5,26,19.23,WARNING,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2026,2,6,25,24.0,ALERT,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2026,3,4,27,14.81,ON TARGET,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-044,2026,4,4,26,15.38,ON TARGET,30-Day Readmission Rate,Auburn Care Center 8,Central NY
NH-045,2025,4,15,41,36.59,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,5,11,41,26.83,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,6,14,40,35.0,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,7,12,41,29.27,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,8,4,41,9.76,ON TARGET,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,9,12,39,30.77,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,10,8,42,19.05,WARNING,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,11,8,41,19.51,WARNING,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2025,12,8,42,19.05,WARNING,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2026,1,7,42,16.67,ON TARGET,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2026,2,11,41,26.83,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2026,3,13,39,33.33,ALERT,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-045,2026,4,9,41,21.95,WARNING,30-Day Readmission Rate,Glens Falls Care Center 8,Capital Region
NH-046,2025,4,15,45,33.33,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,5,16,47,34.04,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,6,10,44,22.73,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,7,8,46,17.39,ON TARGET,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,8,11,45,24.44,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,9,15,46,32.61,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,10,14,45,31.11,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,11,13,47,27.66,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2025,12,12,46,26.09,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2026,1,14,43,32.56,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2026,2,8,46,17.39,ON TARGET,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2026,3,10,46,21.74,WARNING,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-046,2026,4,13,46,28.26,ALERT,30-Day Readmission Rate,Bronx Care Center 8,NYC Metro
NH-047,2025,4,8,51,15.69,ON TARGET,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,5,16,48,33.33,ALERT,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,6,7,49,14.29,ON TARGET,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,7,11,51,21.57,WARNING,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,8,5,50,10.0,ON TARGET,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,9,5,48,10.42,ON TARGET,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,10,14,48,29.17,ALERT,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,11,10,50,20.0,WARNING,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2025,12,10,50,20.0,WARNING,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2026,1,14,50,28.0,ALERT,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2026,2,8,51,15.69,ON TARGET,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2026,3,13,49,26.53,ALERT,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-047,2026,4,12,50,24.0,ALERT,30-Day Readmission Rate,Babylon Care Center 8,Long Island
NH-048,2025,4,7,43,16.28,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,5,11,43,25.58,ALERT,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,6,12,42,28.57,ALERT,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,7,9,42,21.43,WARNING,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,8,7,42,16.67,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,9,17,41,41.46,ALERT,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,10,6,42,14.29,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,11,11,41,26.83,ALERT,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2025,12,8,40,20.0,WARNING,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2026,1,11,41,26.83,ALERT,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2026,2,7,41,17.07,ON TARGET,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2026,3,14,41,34.15,ALERT,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-048,2026,4,11,41,26.83,ALERT,30-Day Readmission Rate,Ogdensburg Care Center 8,North Country
NH-049,2025,4,7,38,18.42,WARNING,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,5,4,39,10.26,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,6,2,39,5.13,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,7,6,39,15.38,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,8,6,39,15.38,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,9,11,36,30.56,ALERT,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,10,1,38,2.63,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,11,8,39,20.51,WARNING,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2025,12,4,38,10.53,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2026,1,6,38,15.79,ON TARGET,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2026,2,9,39,23.08,ALERT,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2026,3,7,38,18.42,WARNING,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-049,2026,4,9,38,23.68,ALERT,30-Day Readmission Rate,Batavia Care Center 9,Western NY
NH-050,2025,4,4,30,13.33,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,5,4,31,12.9,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,6,5,31,16.13,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,7,2,30,6.67,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,8,5,30,16.67,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,9,3,29,10.34,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,10,4,31,12.9,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,11,2,31,6.45,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2025,12,6,31,19.35,WARNING,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2026,1,5,30,16.67,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2026,2,8,31,25.81,ALERT,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2026,3,2,28,7.14,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
NH-050,2026,4,4,31,12.9,ON TARGET,30-Day Readmission Rate,Cortland Care Center 9,Central NY
